HS_299,HS_644,HS_672,HS_678,HS_694,HS_696,HS_698,HS_701,HS_702,HS_703
ENSG00000286890.1,0,0,0,0,0,0,0,0,0,0
ENSG00000134779.15,1672,4033,1497,2667,1049,3057,3245,1788,880,1115
ENSG00000150477.15,83,39,44,37,35,79,126,103,95,78
ENSG00000267039.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267651.1,0,0,0,0,0,1,0,0,4,3
ENSG00000101489.20,0,1,1,0,0,0,15,0,3,0
ENSG00000267707.2,0,0,3,1,0,0,0,1,1,1
ENSG00000267202.5,0,0,0,0,0,0,0,0,0,0
ENSG00000279678.1,0,0,0,0,0,0,0,0,0,0
ENSG00000279543.1,0,0,0,0,0,0,0,0,0,0
ENSG00000285940.4,0,0,0,0,0,0,0,0,0,0
ENSG00000266530.1,0,0,0,0,0,0,0,0,0,0
ENSG00000243516.1,0,0,0,1,0,0,0,0,0,0
ENSG00000286716.1,0,0,0,0,0,0,0,0,0,0
ENSG00000268566.6,0,0,0,0,0,0,0,0,0,0
ENSG00000222704.1,0,0,0,0,0,0,0,0,0,0
ENSG00000253038.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267374.3,1,0,2,0,0,0,0,3,1,0
ENSG00000283458.3,0,0,0,1,1,0,0,0,0,1
ENSG00000175886.10,2,1,5,4,18,10,21,8,6,10
ENSG00000283615.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286559.1,0,0,0,0,0,0,0,0,0,0
ENSG00000283645.1,0,0,0,0,0,0,0,0,0,0
ENSG00000266148.1,0,0,0,0,0,0,0,0,0,0
ENSG00000212354.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267413.1,0,0,0,0,0,0,0,0,0,0
ENSG00000283503.4,1,0,0,0,0,0,0,0,0,0
ENSG00000289833.1,0,0,0,0,0,0,0,0,0,0
ENSG00000279034.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261715.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267664.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286844.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286328.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267313.7,1,0,4,0,0,2,0,0,0,2
ENSG00000267652.1,0,0,1,0,0,0,0,0,0,0
ENSG00000225253.1,0,0,0,0,0,0,0,0,0,0
ENSG00000078142.14,835,767,662,487,705,1258,1770,1059,1022,992
ENSG00000276174.1,0,0,2,0,3,4,4,0,1,1
ENSG00000267088.1,1,2,0,0,0,1,0,0,1,2
ENSG00000287007.1,0,0,0,0,1,4,0,0,1,0
ENSG00000267586.7,1,0,4,0,2,2,10,6,5,2
ENSG00000253040.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286976.1,0,0,0,0,0,0,0,0,0,0
ENSG00000152214.14,0,0,0,0,0,0,0,0,0,0
ENSG00000287209.2,0,0,0,0,0,0,0,0,0,0
ENSG00000132872.12,0,0,0,0,0,0,0,0,0,0
ENSG00000278933.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267716.1,0,0,0,0,0,0,0,0,0,0
ENSG00000202060.1,0,0,0,0,0,0,0,0,0,0
ENSG00000285550.1,1,0,0,0,0,0,0,0,0,0
ENSG00000267337.2,0,0,0,0,0,0,0,0,1,0
ENSG00000267573.1,0,0,0,0,1,0,0,0,0,0
ENSG00000277899.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267414.1,14,2,21,20,6,12,5,13,4,13
ENSG00000152217.20,203,85,145,51,124,147,205,80,75,128
ENSG00000280365.1,0,0,1,0,0,0,0,2,0,0
ENSG00000265957.1,0,0,0,0,0,0,0,0,0,0
ENSG00000279319.1,3,0,2,0,0,4,13,1,2,0
ENSG00000267101.7,0,0,0,0,0,0,0,0,0,0
ENSG00000132874.15,5,0,4,1,1,13,8,1,3,4
ENSG00000267097.1,0,0,0,0,0,0,0,0,0,0
ENSG00000266988.6,0,0,0,0,0,0,0,0,0,0
ENSG00000285790.1,0,0,0,0,2,0,0,0,0,0
ENSG00000267354.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287943.1,0,0,0,0,0,0,0,5,0,0
ENSG00000267193.7,4,3,4,0,1,2,0,4,0,6
ENSG00000266968.2,0,0,1,0,0,0,0,0,0,0
ENSG00000288545.1,3,0,0,0,0,4,0,1,14,1
ENSG00000141469.18,409,581,886,1248,268,799,710,476,2075,433
ENSG00000267558.2,0,0,0,6,0,0,0,0,0,0
ENSG00000152223.16,906,911,720,493,997,1086,1291,1284,1259,1095
ENSG00000197046.12,25,12,34,12,35,31,49,33,25,35
ENSG00000152229.18,1202,1504,1409,944,1246,1142,2047,2758,743,1204
ENSG00000222179.1,2,1,6,2,1,1,13,13,2,6
ENSG00000267293.1,0,5,4,0,6,8,21,14,5,4
ENSG00000252034.1,0,2,2,0,1,0,3,2,0,1
ENSG00000152234.16,3835,3111,3411,2949,4556,3934,6031,3834,3712,3504
ENSG00000152240.13,174,120,211,149,143,179,235,197,175,147
ENSG00000251939.1,0,0,1,0,0,0,0,5,1,0
ENSG00000152242.11,868,691,429,409,472,1152,1130,1116,1008,955
ENSG00000141622.14,113,28,68,35,21,50,37,94,109,102
ENSG00000279829.1,0,0,0,0,0,0,0,0,0,0
ENSG00000285993.1,0,0,0,0,0,0,0,0,0,0
ENSG00000167210.17,132,116,127,40,131,44,29,164,20,13
ENSG00000101638.14,0,0,4,0,2,2,0,0,6,0
ENSG00000240983.1,0,0,0,0,0,0,0,0,0,0
ENSG00000270112.5,3,6,5,0,0,2,1,3,5,3
ENSG00000274776.1,7,0,1,0,1,5,4,3,4,3
ENSG00000078043.16,214,157,225,104,99,321,601,261,300,298
ENSG00000267587.1,0,0,0,1,0,0,0,0,1,0
ENSG00000289168.1,0,2,0,0,0,1,0,0,2,0
ENSG00000279354.1,0,0,0,0,0,0,0,0,0,0
ENSG00000167216.19,26,32,12,32,20,32,53,37,53,50
ENSG00000288616.1,0,0,0,0,0,0,0,0,0,0
ENSG00000275553.5,0,0,0,0,0,0,0,0,0,0
ENSG00000293284.1,0,0,0,0,0,0,0,0,0,0
ENSG00000288607.1,0,0,0,0,0,0,0,0,0,0
ENSG00000288631.1,0,0,0,0,0,0,0,0,0,0
ENSG00000206181.7,0,0,1,0,0,0,0,0,1,0
ENSG00000280212.1,11,3,7,7,7,1,10,13,5,6
ENSG00000266957.1,3,0,0,0,1,2,0,1,8,4
ENSG00000267724.1,7,5,0,0,3,2,6,6,8,3
ENSG00000167220.12,34,12,32,19,15,39,34,38,29,22
ENSG00000267228.7,0,0,0,0,0,0,0,0,0,0
ENSG00000267800.1,1,1,1,0,1,3,0,1,4,3
ENSG00000134049.6,165,109,187,145,94,170,391,173,151,146
ENSG00000215474.8,0,0,0,0,0,0,0,0,0,0
ENSG00000201825.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287673.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267761.3,0,0,0,0,0,0,0,0,0,0
ENSG00000266582.1,0,0,0,0,0,0,0,0,0,0
ENSG00000279367.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261307.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267156.1,2,0,0,0,2,0,0,2,0,0
ENSG00000267187.1,0,0,0,0,0,0,0,0,0,0
ENSG00000175387.16,1614,1084,987,831,1235,1706,2096,1515,1359,1387
ENSG00000267541.1,12,5,5,7,7,2,13,5,7,6
ENSG00000279707.1,0,2,0,0,0,3,1,4,0,0
ENSG00000269365.2,0,8,2,16,0,0,1,4,0,11
ENSG00000279366.1,0,0,2,0,0,0,2,0,2,0
ENSG00000184828.10,5,0,4,4,0,1,0,2,1,2
ENSG00000278891.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286583.1,0,0,0,0,0,0,0,0,0,0
ENSG00000206944.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280197.1,0,0,0,0,0,0,0,0,0,0
ENSG00000200872.1,0,0,0,0,0,0,0,0,0,0
ENSG00000277907.1,0,0,0,0,0,0,0,0,0,0
ENSG00000266984.1,0,0,0,0,0,0,0,0,0,0
ENSG00000134030.14,243,201,205,282,328,216,104,238,246,243
ENSG00000278983.1,0,0,2,1,0,0,0,0,0,0
ENSG00000279629.1,0,0,0,0,1,0,0,0,0,0
ENSG00000266276.3,0,0,0,0,0,0,0,0,0,0
ENSG00000267762.1,0,0,0,0,0,0,0,0,1,0
ENSG00000279250.1,0,0,0,0,0,1,0,0,0,0
ENSG00000267764.1,2,0,1,0,1,3,2,1,5,8
ENSG00000101665.10,338,161,210,147,386,224,188,207,225,253
ENSG00000266905.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280335.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264269.1,0,0,0,0,0,1,0,0,0,0
ENSG00000141627.14,615,583,442,338,566,825,991,542,560,583
ENSG00000263849.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265128.1,0,0,0,0,0,0,0,0,0,0
ENSG00000266696.1,0,2,3,7,0,0,0,0,0,0
ENSG00000263895.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287518.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264971.1,0,0,1,0,0,0,0,0,0,0
ENSG00000177576.12,179,138,161,193,93,176,175,214,235,234
ENSG00000215472.10,2,4,0,0,0,0,0,8,0,0
ENSG00000263916.1,4,5,5,7,1,22,2,8,11,13
ENSG00000265496.5,4,1,2,0,4,3,0,0,2,5
ENSG00000284239.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265681.8,215,211,127,225,156,308,296,182,173,199
ENSG00000202093.1,0,0,0,0,0,0,0,0,0,0
ENSG00000206602.1,0,0,0,0,0,0,0,0,0,0
ENSG00000271982.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265182.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264464.1,0,0,0,0,0,0,0,0,0,0
ENSG00000101670.12,1,0,2,0,0,0,0,0,0,0
ENSG00000267444.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267674.1,0,0,0,0,0,0,0,0,0,0
ENSG00000167315.18,496,410,420,509,412,574,655,569,485,514
ENSG00000266997.2,0,0,0,0,0,0,0,0,0,0
ENSG00000267322.4,21,8,15,6,14,4,11,14,10,16
ENSG00000251992.1,0,0,0,0,0,0,0,0,0,0
ENSG00000252139.1,0,0,0,0,0,0,0,0,0,0
ENSG00000167306.21,20,3,5,0,10,16,19,8,20,22
ENSG00000201668.1,0,0,0,0,0,0,0,0,0,0
ENSG00000200527.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267196.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267511.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267591.1,0,0,0,0,0,0,0,0,0,0
ENSG00000283343.1,0,0,0,0,0,0,0,0,0,0
ENSG00000240663.3,0,0,0,0,0,0,0,0,0,0
ENSG00000172361.6,5,10,19,9,7,4,16,15,17,6
ENSG00000277310.1,0,4,1,2,0,7,4,0,3,0
ENSG00000141644.19,1616,1336,1442,974,1486,1841,1757,1984,1797,1721
ENSG00000154832.16,1442,1122,1826,1434,1738,1280,935,1678,1762,1679
ENSG00000267695.1,0,0,0,0,0,0,0,0,0,0
ENSG00000274930.1,0,0,0,0,0,0,0,0,0,0
ENSG00000251997.1,0,0,0,0,0,0,0,0,0,0
ENSG00000154839.10,6,5,3,4,1,7,18,7,6,3
ENSG00000239780.1,0,0,0,0,0,0,0,0,0,0
ENSG00000141639.12,0,1,0,0,0,0,0,0,0,1
ENSG00000287381.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267713.1,0,0,0,0,0,0,0,0,0,0
ENSG00000134042.14,1,0,0,0,0,0,4,0,0,2
ENSG00000267233.1,0,0,0,0,0,0,0,0,0,0
ENSG00000239689.1,0,0,0,0,0,0,0,0,0,0
ENSG00000082212.13,1705,1353,1206,773,1152,1965,2698,2046,1395,1477
ENSG00000200752.1,0,0,0,0,0,0,0,0,0,0
ENSG00000141642.9,54,88,60,42,86,64,102,103,71,87
ENSG00000267699.2,0,0,0,0,0,0,0,0,0,0
ENSG00000289868.1,1,5,3,1,0,1,2,5,0,5
ENSG00000141646.17,1026,850,839,674,742,1272,1636,1002,1144,1010
ENSG00000267717.1,0,0,0,0,0,0,0,0,0,0
ENSG00000176624.12,705,422,348,200,377,820,1177,538,577,683
ENSG00000207154.1,0,0,0,0,0,0,0,0,0,0
ENSG00000227115.10,0,0,0,0,0,0,0,0,1,1
ENSG00000266201.1,0,0,0,0,0,0,0,0,0,0
ENSG00000266003.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265402.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265712.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215457.5,0,0,0,0,0,0,0,0,0,1
ENSG00000286283.1,0,0,0,0,0,0,0,0,0,0
ENSG00000285695.1,0,0,0,0,0,0,0,0,0,0
ENSG00000266335.1,0,0,0,0,0,0,0,0,0,0
ENSG00000187323.13,0,0,0,0,0,0,0,0,0,1
ENSG00000280098.1,0,0,0,0,0,0,0,0,0,0
ENSG00000273762.1,0,0,0,0,0,0,0,0,0,0
ENSG00000263872.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260433.3,0,0,0,0,0,0,0,0,0,2
ENSG00000263438.6,0,0,0,0,0,0,0,0,0,0
ENSG00000242945.2,0,0,0,0,0,0,0,0,0,0
ENSG00000264296.1,6,1,0,0,0,2,4,3,0,0
ENSG00000134046.12,1911,2298,1933,1456,1994,2418,3935,2200,1880,1734
ENSG00000207233.1,0,2,1,0,0,0,0,1,1,0
ENSG00000277324.1,6,1,10,0,6,8,5,8,5,1
ENSG00000101751.11,366,397,284,151,260,585,804,654,565,385
ENSG00000174448.9,0,0,1,0,1,0,0,0,0,1
ENSG00000166845.15,25,31,35,18,14,78,74,47,49,70
ENSG00000264350.1,13,1,10,9,1,16,2,9,9,12
ENSG00000283613.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264564.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267428.2,0,0,0,0,0,0,0,0,0,0
ENSG00000288484.1,0,0,0,0,0,0,0,0,0,0
ENSG00000178690.4,0,0,0,0,0,3,0,0,0,0
ENSG00000041353.10,354,205,98,153,76,256,492,170,233,178
ENSG00000267524.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267311.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267112.1,0,0,0,0,0,0,2,0,0,0
ENSG00000166510.14,7,0,1,3,3,7,2,6,2,1
ENSG00000267647.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267013.6,0,0,0,0,0,0,0,0,0,0
ENSG00000252437.1,0,0,0,0,0,0,0,0,0,0
ENSG00000196628.20,344,210,311,163,192,435,863,345,285,324
ENSG00000267028.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264571.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267402.1,0,0,0,0,0,0,0,1,0,0
ENSG00000267284.2,0,0,0,0,0,0,0,0,0,0
ENSG00000242320.2,0,0,0,0,0,0,0,0,0,0
ENSG00000267325.2,0,0,0,0,0,0,3,0,0,0
ENSG00000267172.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287944.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260930.2,0,0,0,0,0,0,0,0,0,0
ENSG00000267327.2,0,0,0,0,0,0,0,0,0,0
ENSG00000206129.4,0,0,0,0,0,0,0,0,0,0
ENSG00000287248.1,1,0,0,0,0,0,0,0,0,0
ENSG00000267057.6,0,0,0,0,0,0,3,0,0,0
ENSG00000267399.2,3,0,0,0,0,0,0,1,0,0
ENSG00000201816.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267712.7,0,0,0,0,0,0,0,0,0,0
ENSG00000267732.2,0,0,0,0,0,0,0,0,0,0
ENSG00000289876.1,0,0,0,0,0,0,0,0,1,0
ENSG00000091164.13,643,600,647,690,622,780,1225,731,572,605
ENSG00000091157.15,295,273,202,160,348,379,604,299,366,389
ENSG00000206865.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267146.1,0,0,0,0,0,0,0,0,0,0
ENSG00000212539.2,0,0,0,0,0,0,0,0,0,0
ENSG00000267225.1,0,0,0,5,0,0,6,0,2,0
ENSG00000286777.1,0,0,0,0,0,0,9,0,1,6
ENSG00000258609.3,0,0,0,0,0,0,3,0,0,0
ENSG00000267789.1,0,0,0,0,0,0,0,0,0,0
ENSG00000228075.5,0,0,0,0,0,0,0,0,0,0
ENSG00000267726.1,0,0,0,0,0,0,0,0,0,0
ENSG00000202240.1,0,0,0,0,0,0,0,0,0,0
ENSG00000177511.6,0,0,0,0,0,0,0,0,0,0
ENSG00000277837.1,0,0,0,0,0,0,0,0,0,0
ENSG00000119547.6,0,0,0,0,0,0,0,0,0,0
ENSG00000066926.13,834,3473,1411,6168,873,1580,782,584,3470,609
ENSG00000278703.1,1,2,0,2,0,0,1,1,0,3
ENSG00000134440.12,1228,1387,1082,573,1072,1634,2267,1558,1839,1360
ENSG00000267040.8,95,55,103,59,39,97,103,91,103,96
ENSG00000267787.7,114,60,112,105,58,96,148,105,55,80
ENSG00000081923.15,16,37,41,11,21,42,78,47,53,36
ENSG00000202159.1,0,0,0,2,0,0,1,0,0,0
ENSG00000231544.3,2,3,0,6,0,4,10,1,5,1
ENSG00000267209.5,0,0,0,0,0,0,0,0,0,0
ENSG00000235028.3,0,0,0,0,0,0,0,0,0,0
ENSG00000049759.20,122,309,259,487,170,211,220,174,332,113
ENSG00000267743.5,0,0,0,0,0,0,0,0,0,0
ENSG00000267504.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267396.2,0,0,0,0,0,0,0,0,0,0
ENSG00000267675.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267391.7,0,0,0,0,0,0,0,0,0,0
ENSG00000284440.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207778.3,0,0,0,0,0,0,0,0,0,0
ENSG00000276403.1,0,0,0,0,0,0,0,0,0,0
ENSG00000198796.7,2,4,2,0,0,5,7,0,9,3
ENSG00000274354.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267257.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267579.1,0,0,0,0,0,0,0,0,0,0
ENSG00000252284.1,0,0,0,0,0,0,0,0,0,0
ENSG00000239659.2,0,0,0,0,0,0,0,0,0,0
ENSG00000275418.1,15,16,16,6,14,30,31,21,15,12
ENSG00000267226.2,11,1,4,3,0,6,4,2,1,7
ENSG00000172175.16,679,770,670,481,526,983,2146,766,1293,776
ENSG00000267476.1,4,1,3,0,0,0,0,1,2,0
ENSG00000266946.1,1,1,2,6,2,0,0,1,3,1
ENSG00000267705.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267501.1,7,0,9,0,7,2,0,7,9,3
ENSG00000201598.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267593.2,0,0,0,0,0,0,0,0,0,0
ENSG00000199713.1,0,0,0,0,0,0,0,0,0,0
ENSG00000074657.14,194,103,152,46,185,185,254,170,212,232
ENSG00000251870.1,0,0,0,0,0,0,0,0,0,0
ENSG00000224367.7,0,0,0,0,0,0,0,0,0,0
ENSG00000293539.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293425.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267215.2,0,0,0,0,0,0,0,0,0,0
ENSG00000166562.9,429,235,475,435,281,509,702,425,416,472
ENSG00000134443.10,0,0,0,0,0,0,0,0,0,0
ENSG00000134438.10,0,0,0,0,0,0,0,0,0,0
ENSG00000166569.8,0,0,0,0,0,0,0,0,0,0
ENSG00000074695.6,603,323,363,246,292,806,1255,641,723,638
ENSG00000267677.1,0,0,0,0,0,0,0,1,0,0
ENSG00000183287.15,0,0,1,0,1,1,0,0,0,0
ENSG00000267000.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267061.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267269.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267774.2,0,0,0,0,0,0,0,0,0,0
ENSG00000273664.1,0,0,0,0,0,0,0,0,0,0
ENSG00000224161.3,0,0,0,0,0,0,4,0,0,0
ENSG00000267486.1,0,0,0,0,0,0,0,0,0,0
ENSG00000293275.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267669.2,2,0,0,0,0,0,0,0,0,0
ENSG00000141682.12,225,306,479,124,161,369,757,339,356,305
ENSG00000267066.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267497.1,0,0,0,0,0,0,0,0,0,0
ENSG00000239398.3,0,0,0,0,0,0,0,0,0,0
ENSG00000256704.3,0,0,0,0,0,0,0,0,0,0
ENSG00000267462.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267742.1,0,0,0,0,0,2,3,0,3,0
ENSG00000252555.1,0,0,0,1,0,0,0,0,0,0
ENSG00000267686.2,0,0,0,0,0,0,0,0,1,0
ENSG00000242060.1,6,1,4,1,3,2,5,4,5,5
ENSG00000202468.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267620.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267401.2,0,0,0,0,0,0,0,0,0,0
ENSG00000285681.2,0,0,0,0,0,0,0,0,0,0
ENSG00000166603.5,0,0,0,0,0,0,0,0,0,0
ENSG00000267400.1,0,0,0,0,0,0,0,0,0,0
ENSG00000266915.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267687.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267382.2,0,0,0,0,0,0,0,0,0,0
ENSG00000267098.2,0,0,0,0,0,0,0,0,1,0
ENSG00000290562.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267153.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267513.3,0,0,0,0,0,0,0,0,0,0
ENSG00000101542.10,2,0,1,1,4,4,2,0,3,5
ENSG00000206769.1,0,0,0,0,0,0,0,0,0,0
ENSG00000243256.1,0,0,1,0,0,0,1,0,0,0
ENSG00000288800.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267316.5,12,11,5,24,3,11,24,7,7,6
ENSG00000267279.3,59,45,30,179,35,50,18,18,45,36
ENSG00000267175.5,0,0,0,3,4,0,0,0,2,0
ENSG00000267038.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260440.4,0,2,0,0,0,1,0,0,4,0
ENSG00000176641.11,3,11,0,3,3,8,3,1,110,3
ENSG00000197563.11,178,139,164,142,193,259,379,289,240,220
ENSG00000267597.1,0,0,0,0,0,0,0,1,0,0
ENSG00000134444.15,800,861,747,447,688,1165,1511,1538,1173,1203
ENSG00000266900.1,3,1,0,3,2,0,2,0,1,0
ENSG00000267560.1,4,2,1,1,0,9,7,1,11,9
ENSG00000141655.18,40,22,7,14,15,19,31,23,32,28
ENSG00000199867.1,0,0,0,0,0,0,0,0,0,0
ENSG00000267341.1,0,0,0,0,0,0,0,3,0,0
ENSG00000241088.2,0,0,0,0,0,0,0,0,0,0
ENSG00000267487.1,0,0,0,0,0,0,0,0,0,0
ENSG00000266920.1,4,5,4,9,5,2,2,4,2,1
ENSG00000141664.10,912,1927,1460,398,613,984,1625,2040,1098,1285
ENSG00000278017.2,8,16,22,9,3,1,4,25,5,6
ENSG00000279236.1,0,6,0,0,2,3,5,2,2,3
ENSG00000243549.3,0,0,0,0,0,0,0,0,0,0
ENSG00000081913.14,250,138,150,96,161,259,89,225,177,130
ENSG00000206746.1,0,0,0,0,0,0,0,0,0,0
ENSG00000171791.14,1372,944,1022,732,870,1572,2544,1200,1547,1596
ENSG00000267766.1,0,2,0,0,0,0,0,4,1,0
ENSG00000283125.1,1,5,2,7,5,1,0,0,8,8
ENSG00000119537.18,337,334,213,265,316,487,612,352,418,276
ENSG00000267390.3,9,6,11,13,9,10,1,8,8,6
ENSG00000119541.10,954,1492,1075,1063,834,1108,2281,771,1275,1099
ENSG00000267430.1,1,2,0,0,0,3,0,0,0,0
ENSG00000206075.14,0,0,0,0,0,0,0,0,0,0
ENSG00000269989.1,0,0,0,0,0,0,0,0,0,0
ENSG00000214318.3,0,0,0,0,0,0,0,0,0,0
ENSG00000166634.7,0,0,0,0,0,0,0,0,0,0
ENSG00000197641.12,0,0,0,0,0,0,0,0,0,0
ENSG00000206073.11,0,0,0,0,0,0,0,0,0,0
ENSG00000206072.13,0,0,0,0,0,0,0,0,0,0
ENSG00000057149.16,0,0,0,0,0,0,0,0,0,0
ENSG00000166396.13,0,0,0,0,0,0,0,0,0,0
ENSG00000197632.9,22,27,30,25,33,19,9,79,33,35
ENSG00000289724.1,0,0,0,0,0,0,0,0,0,0
ENSG00000242550.7,20,47,59,57,72,19,23,62,13,11
ENSG00000221887.6,1,0,4,1,0,0,6,0,0,0
ENSG00000283667.1,0,0,2,6,0,2,0,3,1,6
ENSG00000166401.15,370,537,396,198,410,548,643,696,486,383
ENSG00000267134.3,0,0,0,0,0,0,0,0,0,1
ENSG00000237314.2,0,0,0,0,0,0,0,0,0,0
ENSG00000179676.7,0,0,0,0,0,0,0,0,0,0
ENSG00000266952.2,0,0,0,0,0,0,0,0,0,0
ENSG00000275448.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286800.1,0,0,0,0,0,0,0,0,0,0
ENSG00000263863.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264131.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264232.2,0,0,0,0,0,0,0,0,0,0
ENSG00000265217.2,0,0,0,0,0,0,0,0,0,0
ENSG00000081138.14,0,3,0,0,0,0,0,0,0,0
ENSG00000263720.1,0,0,0,0,0,0,0,0,0,0
ENSG00000263622.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264685.1,0,0,0,0,0,0,0,0,0,0
ENSG00000071991.9,0,0,0,0,0,0,0,0,0,0
ENSG00000238680.1,0,0,0,0,0,0,0,0,0,0
ENSG00000263354.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264054.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265936.1,3,0,2,1,2,0,0,1,1,0
ENSG00000260578.1,0,0,0,0,0,0,1,0,0,4
ENSG00000171451.15,11,25,9,6,16,19,51,7,27,11
ENSG00000263424.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265533.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264040.1,0,0,0,0,0,0,0,0,0,0
ENSG00000263594.2,0,0,0,0,0,0,0,0,0,0
ENSG00000265472.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264104.1,0,0,0,0,0,0,0,0,0,0
ENSG00000265555.1,0,0,0,6,0,0,0,0,0,0
ENSG00000265240.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264634.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264869.2,0,0,0,0,0,0,0,0,0,0
ENSG00000287907.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264699.2,0,0,0,0,0,0,0,0,0,0
ENSG00000260747.1,5,5,0,5,8,7,22,5,3,1
ENSG00000265425.1,0,0,0,0,0,0,0,0,0,0
ENSG00000263355.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264697.1,0,0,0,0,0,0,0,0,0,0
ENSG00000166479.10,1044,932,676,337,516,1451,2001,1503,1360,1154
ENSG00000150636.17,16,16,19,15,12,47,62,18,23,31
ENSG00000276092.1,0,0,0,0,0,0,0,2,0,1
ENSG00000263637.1,0,0,0,0,0,1,0,0,0,1
ENSG00000207072.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264444.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264472.4,0,0,0,0,0,0,0,0,2,0
ENSG00000273584.1,0,0,1,1,0,0,6,0,1,0
ENSG00000264236.1,0,0,0,0,0,0,0,0,0,0
ENSG00000264705.1,0,0,0,0,0,0,0,0,0,0
ENSG00000285748.2,0,0,0,0,0,0,0,0,0,0
