"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CTHRC1P1",0.446227603099465,-1.93941460169061,3.01046965238875,-0.644223269333316,0.519430663807123,NA
"TESC-AS1",0.436656872873359,-1.84408149390798,3.01439169509336,-0.611759081246693,0.540697166066653,NA
"MIR4479",0.431198273599286,-2.47155973704724,3.00781852320137,-0.821711721628948,0.411240986353856,NA
"RPL35AP9",0.418071776152639,-1.8343689376844,3.01408475258298,-0.608598990493681,0.542790273777937,NA
"TBX20",0.412517292344001,-2.13089062912303,3.01156444734997,-0.707569326964964,0.479212746430909,NA
"RPL23AP26",0.404218417124312,-1.5630342130429,3.01312433381283,-0.518742023189273,0.603940652700145,NA
"RN7SL272P",0.401384908095918,-1.13147577631293,3.01571044447823,-0.375193771797509,0.707516361831261,NA
"FEN1P1",0.401384908095918,-1.13147577631293,3.01571044447823,-0.375193771797509,0.707516361831261,NA
"CDKN2AIPNLP2",0.401384908095918,-1.13147577631293,3.01571044447823,-0.375193771797509,0.707516361831261,NA
"MLPH",0.397209847571905,-1.54727529087048,3.01549003728658,-0.51310907074419,0.607875026801525,NA
"LRRC37A14P",0.394541936843193,-1.71314486870535,3.0165686518521,-0.567911778720344,0.570094873532362,NA
"TSPAN12",0.391598566499879,-1.94598434700138,3.01261655523364,-0.645944915764582,0.518315029763288,NA
"MIR6131",0.384146292609373,-2.48961580182678,2.72604198276312,-0.91327126198669,0.361099892778133,NA
"WBP11P2",0.381778142044419,-2.37316066923496,3.0103918579574,-0.788322843407231,0.430507889159821,NA
"RPL39P6",0.379947201334881,-1.69788408176542,3.01557358881737,-0.563038517137063,0.573408656228331,NA
"DPPA2",0.377537860825569,-1.52361777168889,3.01456014456723,-0.505419596432574,0.613264157885913,NA
"DLG5-AS1",0.37177763858347,-1.53059892390427,3.01373234063531,-0.507874871058261,0.611541098592695,NA
"TP73-AS2",0.370173935417156,-1.54905259638281,3.01642286722337,-0.513539601232607,0.607573916741146,NA
"FKBP9P1",0.362055081419182,-1.43054683504938,3.01053974546996,-0.475179521280846,0.634659022297232,NA
"HSPE1P26",0.359235521537708,-1.79046203509062,3.01349508271677,-0.594147986289879,0.552413138070064,NA
"ARIH2P1",0.356785732777426,-1.93256319746995,3.0137015419733,-0.641258986848629,0.521354431035458,NA
"FCN3",0.354568449077774,-1.24524090519771,3.01455893016397,-0.41307565519377,0.679551185197985,NA
"MSRB1P1",0.353633384329726,-1.92499860893336,3.01825680622628,-0.637784897879575,0.523613711694653,NA
"CYP4F60P",0.349730373543523,-1.69250545784882,3.01290399801057,-0.56175220284695,0.574284861680821,NA
"HIGD2AP2",0.348308385084593,-1.4374637799117,3.01780998530151,-0.476326802188669,0.633841573666986,NA
"ALG1L7P",0.346642846089117,-2.20513017247045,3.0129701033879,-0.73187920782583,0.464242297964128,NA
"LETM1P2",0.346255920904649,-1.43389141067144,3.01760424639026,-0.47517543507791,0.634661934553094,NA
"LINC01498",0.344928335258341,-2.09358942967284,3.01560151992214,-0.694252677564275,0.487523762390613,NA
"LINC02828",0.340171751285334,-1.61719632367184,3.01129856386619,-0.537042836959855,0.591238024720738,NA
"MIR185",0.338952257649955,-1.69308807258791,3.01065320776086,-0.562365691346804,0.573866889438055,NA
"OTX2-AS1",0.338451412602283,-1.42559200498725,3.0170864603959,-0.472506182272345,0.636565530014984,NA
"EMX2",0.338451412602283,-1.42559200498725,3.0170864603959,-0.472506182272345,0.636565530014984,NA
"ACTR3P2",0.338027897990345,-1.65978948447243,3.01296741168283,-0.55088199030516,0.581714574048805,NA
"NUDT4P2",0.334355563296319,-1.19871485914829,3.01455569856751,-0.397642299234313,0.690893875859484,NA
"BPIFB4",0.330736204530183,-1.96780895431597,3.01312811274024,-0.65307842238622,0.513705722196806,NA
"LCN6",0.330540537969084,-1.9441866515926,3.01451471498399,-0.644941834892629,0.518964879695226,NA
"PAH",0.330389867120654,-1.91526085871565,3.0128435069014,-0.635698752467045,0.524972789691731,NA
"NUFIP1P1",0.329158864241923,-1.70018403931901,3.0238262477259,-0.56226247807646,0.573937198979586,NA
"LINC01796",0.327564563143513,-1.63582417054297,3.01211993325706,-0.543080689610564,0.587074247514173,NA
"MIR1276",0.326345842454994,-1.95522493573107,3.01488595434656,-0.648523680609617,0.516646299676581,NA
"BMS1P11",0.326132091573067,-2.09395690796217,3.01564254745212,-0.694365089699152,0.487453281041213,NA
"OR2AE1",0.322473490843271,-1.79790383365918,3.0136668390513,-0.596583474444427,0.5507855071701,NA
"LINC01426",0.321841429124015,-1.76910421525411,3.01485366331182,-0.586796048107605,0.557340691265618,NA
"PRSS45P",0.319866315881564,-1.4152567636603,3.01684707039359,-0.469117834161764,0.638985412117706,NA
"LINC02264",0.319866315881564,-1.4152567636603,3.01684707039359,-0.469117834161764,0.638985412117706,NA
"LNCARSR",0.319866315881564,-1.4152567636603,3.01684707039359,-0.469117834161764,0.638985412117706,NA
"SPATA13-AS1",0.318355720426766,-2.08668673397584,3.01506559016409,-0.692086679899484,0.488882896094702,NA
"LINC02292",0.31398488167848,-1.61474700541717,3.0131117478012,-0.535906776970858,0.592022980516374,NA
"RPL36P16",0.31201259379777,-1.89204238252783,3.01616232865018,-0.627301244550246,0.530461787784238,NA
"RNU7-18P",0.310754440542301,-1.68700663593886,3.01387354578228,-0.559746986830194,0.575652028074923,NA
"AKR1B1P1",0.310666748166305,-1.22024379622988,3.01484529501666,-0.404745078709963,0.685664902928493,NA
"INGX",0.308931422662666,-1.83509441989775,3.01418179976343,-0.608820085119542,0.542643698992858,NA
"HERC2P6",0.307194654472533,-1.53428078011581,3.01585289629721,-0.508738599949473,0.610935462261817,NA
"SPIN2P1",0.306561819806418,-1.63524897589288,3.0141760118218,-0.542519404798965,0.587460743373504,NA
"RPL17P3",0.300404427266587,-1.23425947301008,3.01505988668949,-0.409364828360105,0.682271946808558,NA
"LINC02132",0.296319256381993,-1.78631662190133,3.01532960915877,-0.592411727220654,0.553574915280064,NA
"RPS8P4",0.295664791888201,-1.92991909478039,3.02027776476388,-0.638987286962749,0.522831202267854,NA
"NIFKP7",0.295473707564812,-1.24355576015983,3.0152152526214,-0.412426860430177,0.680026578879639,NA
"RNASE8",0.293881178369915,-2.13040190954748,3.0134938073734,-0.706954135540223,0.479594980260369,NA
"TNPO1-DT",0.290952803201686,-1.63725445719493,3.01449846654064,-0.543126651205035,0.58704260397501,NA
"SYT7",0.290476524603452,-1.80032988404691,3.02006345624519,-0.596123197452693,0.551092928265878,NA
"LINC01709",0.289669034307129,-1.77945929641777,3.01483929309302,-0.590233549262312,0.555034082704674,NA
"MTCO1P24",0.288655343202801,-1.52607195129473,3.01503536389482,-0.506153914335305,0.612748604657247,NA
"CCT8L2",0.288655343202801,-1.52607195129473,3.01503536389482,-0.506153914335305,0.612748604657247,NA
"SDHCP3",0.288329581092534,-1.80982771579409,3.01624338067756,-0.600027082492108,0.548488186541437,NA
"WDR72",0.287203432021097,-1.53522446634315,3.01562180267511,-0.50909051824114,0.610688777648393,NA
"MIR938",0.286268367273049,-1.52868254266781,3.0176572938564,-0.506579241380401,0.612450076732996,NA
"LINC00972",0.286175035451332,-1.13834476130123,3.0181163949375,-0.377170596604775,0.706046829931514,NA
"LINGO1",0.286175035451332,-1.13834476130123,3.0181163949375,-0.377170596604775,0.706046829931514,NA
"WDTC1-DT",0.286175035451332,-1.13834476130123,3.0181163949375,-0.377170596604775,0.706046829931514,NA
"ERC2-IT1",0.286175035451332,-1.13834476130123,3.0181163949375,-0.377170596604775,0.706046829931514,NA
"IGHV3-30-2",0.286175035451332,-1.13834476130123,3.0181163949375,-0.377170596604775,0.706046829931514,NA
"BASP1P1",0.286175035451332,-1.13834476130123,3.0181163949375,-0.377170596604775,0.706046829931514,NA
"TTTY16",0.286175035451332,-1.13834476130123,3.0181163949375,-0.377170596604775,0.706046829931514,NA
"LINC02366",0.286175035451332,-1.13834476130123,3.0181163949375,-0.377170596604775,0.706046829931514,NA
"LINC00904",0.286175035451332,-1.13834476130123,3.0181163949375,-0.377170596604775,0.706046829931514,NA
"VWFP1",0.281095830719376,-1.6718707605751,3.01548557336747,-0.554428373108772,0.579285712707013,NA
"TAS2R13",0.279088843741627,-1.63325762712665,3.01392467951764,-0.541903929526217,0.587884689616062,NA
"TEX38",0.278933156477383,-1.65410957541136,3.01479013438005,-0.548664915858731,0.583235427395264,NA
"MIR4284",0.276050235621328,-1.7981633626248,3.01580884683328,-0.59624580135871,0.551011032314892,NA
"SEPTIN2P1",0.275652911040989,-1.90061660593399,3.0164792881169,-0.630077790827627,0.528643689588492,NA
"PPIAP85",0.27330063862607,-1.53174654067323,3.0157934251896,-0.507908309594161,0.611517646945908,NA
"COX6CP13",0.267589938730612,-1.12759261646537,3.017903860047,-0.373634372980925,0.70867635716728,NA
"RN7SL840P",0.267589938730612,-1.12759261646537,3.017903860047,-0.373634372980925,0.70867635716728,NA
"RNU6-874P",0.267589938730612,-1.12759261646537,3.017903860047,-0.373634372980925,0.70867635716728,NA
"NCOR1P2",0.267589938730612,-1.12759261646537,3.017903860047,-0.373634372980925,0.70867635716728,NA
"RPS14P5",0.267589938730612,-1.12759261646537,3.017903860047,-0.373634372980925,0.70867635716728,NA
"ACOT6",0.267589938730612,-1.12759261646537,3.017903860047,-0.373634372980925,0.70867635716728,NA
"CT66",0.267484450637055,-1.19687046049702,3.01537841446109,-0.39692214242733,0.69142487532965,NA
"PRKAR1B-AS2",0.267484450637055,-1.19687046049702,3.01537841446109,-0.39692214242733,0.69142487532965,NA
"RNU6-512P",0.267484450637055,-1.19687046049702,3.01537841446109,-0.39692214242733,0.69142487532965,NA
"SNORD3J",0.267484450637055,-1.19687046049702,3.01537841446109,-0.39692214242733,0.69142487532965,NA
"TTTY5",0.267484450637055,-1.19687046049702,3.01537841446109,-0.39692214242733,0.69142487532965,NA
"OR1N2",0.267354216992188,-1.52148548651657,3.02096715387075,-0.503641850116477,0.614513078127615,NA
"FAM20BP1",0.266916481222211,-1.88830582685211,3.01622650490596,-0.626049079464271,0.531282750035252,NA
"SLC25A38P1",0.263439653024536,-1.90200431689287,3.01688719940482,-0.63045257948925,0.528398519099955,NA
"MIR132",0.259708079490754,-1.48577120172242,3.01599281838307,-0.492630881833123,0.622273423362923,NA
"LINC01780",0.258036907458508,-1.2315350502091,3.01501654040967,-0.408467095852734,0.682930782804399,NA
"RPS26P49",0.255688160891146,-1.6416813731264,3.01435876675313,-0.544620431792434,0.586014599437731,NA
"IGHD5-12",0.254122329846239,-1.22900177593719,3.014976871219,-0.407632240124045,0.683543691076641,NA
"ZBTB7C-AS1",0.254122329846239,-1.22900177593719,3.014976871219,-0.407632240124045,0.683543691076641,NA
"ACSL3-AS1",0.254122329846239,-1.22900177593719,3.014976871219,-0.407632240124045,0.683543691076641,NA
"SRSF10P1",0.252917852284807,-1.75830381756487,3.01783656292275,-0.58263719088285,0.560137563521846,NA
"ANKFN1",0.252889715128743,-1.47995076242671,3.0156173101149,-0.490762126037246,0.623594700333156,NA
"RPS6P21",0.248533398533044,-1.21811435492731,3.01573389663321,-0.403919707997852,0.686271763409686,NA
"RNU6-63P",0.247113769019216,-1.52984619271139,3.01756838834809,-0.506979791615882,0.612168997922679,NA
"MIR4297",0.246127625078861,-1.79069718322922,3.01959484340335,-0.593025646186013,0.553163988989147,NA
"LINC01586",0.244155337198151,-1.53834892588762,3.01785111726876,-0.50974977429631,0.610226777043043,NA
"MLN",0.242376005993213,-1.52420051410527,3.01724534295444,-0.505162935345787,0.613444400806482,NA
"IGHV3-29",0.240323541813269,-1.23191062436324,3.0159966748137,-0.408458880160844,0.682936813326626,NA
"SNX31",0.240323541813269,-1.23191062436324,3.0159966748137,-0.408458880160844,0.682936813326626,NA
"UGT2B15",0.240323541813269,-1.23191062436324,3.0159966748137,-0.408458880160844,0.682936813326626,NA
"IGHVII-60-1",0.240323541813269,-1.23191062436324,3.0159966748137,-0.408458880160844,0.682936813326626,NA
"RNF223",0.240049818846172,-1.75741620754028,3.01774537682927,-0.582360666023714,0.560323770132616,NA
"PRSS12",0.237365109992205,-1.52929846925906,3.01732097363297,-0.506839836604367,0.612267202309981,NA
"MIR5692A1",0.236623961870791,-1.7716345443386,3.0183290489832,-0.586958716424713,0.557231433558301,NA
"FABP12",0.23637896605185,-1.24107015302942,3.01618704229738,-0.411469890834131,0.680728014768919,NA
"TRBVB",0.23637896605185,-1.24107015302942,3.01618704229738,-0.411469890834131,0.680728014768919,NA
"PRTG",0.235443901303802,-1.51947252367946,3.02083608333135,-0.502997343041466,0.614966140193155,NA
"NANOGP8",0.235391157257023,-1.59972083875911,3.01618484341164,-0.530378913034272,0.595849243337532,NA
"RPL7AP24",0.234968822271186,-1.77696908383375,3.01873269588499,-0.588647377177859,0.556097845222643,NA
"RPL39P26",0.234171663621645,-1.67500683392396,3.01566314759216,-0.555435654430223,0.578596710780067,NA
"RNU6-553P",0.231850037851654,-1.52139416226714,3.0170775486149,-0.504260874224327,0.614078067976767,NA
"OR9A1P",0.231850037851654,-1.52139416226714,3.0170775486149,-0.504260874224327,0.614078067976767,NA
"YWHAQP4",0.230245590410641,-1.67457616358887,3.02222570457738,-0.554087062740749,0.57951926361356,NA
"SLC19A3",0.229560601689839,-1.52139969988223,3.01680272399579,-0.50430864695956,0.614044502026389,NA
"CPLX4",0.228819453568425,-1.62905118544922,3.01774271914687,-0.539824410846316,0.589318130773939,NA
"RNU6-577P",0.226469364434279,-1.78288164880614,3.01903040989899,-0.590547760950111,0.55482347545867,NA
"NEPNP",0.224714525208538,-1.64094227351859,3.01834146697469,-0.543656935927571,0.586677571839182,NA
"SKP1P1",0.223700244112118,-1.56177335886631,3.01874353127453,-0.517358743028733,0.604905754294536,NA
"SNORD13P3",0.223262614026834,-1.78037366344853,3.01884251736108,-0.58975373945801,0.555355761068183,NA
"CBX1P1",0.222444612373625,-1.77744958588825,3.01878122281088,-0.588797085544747,0.555997401168753,NA
"RNU6-504P",0.221693257134368,-1.52739868363988,3.01749111023646,-0.50618166809452,0.612729122928691,NA
"MTND1P3",0.221693257134368,-1.52739868363988,3.01749111023646,-0.50618166809452,0.612729122928691,NA
"PRR35",0.220871219471915,-1.26414887978787,3.01559993000645,-0.419203113519494,0.675067696836892,NA
"RNA5SP97",0.220871219471915,-1.26414887978787,3.01559993000645,-0.419203113519494,0.675067696836892,NA
"ACADL",0.220048324652607,-1.77310957455986,3.01844074939456,-0.587425668340685,0.556917858862843,NA
"OR52N3P",0.21983841496442,-1.64346825649314,3.01826379631673,-0.54450782549183,0.586092064828946,NA
"RNU6-1248P",0.218962481086115,-1.55621169665144,3.01841703253955,-0.51557212932307,0.606153280207162,NA
"GXYLT1P6",0.214606747541004,-1.51942624446256,3.01709658173025,-0.503605437646015,0.614538670684718,NA
"DUTP7",0.213916885988067,-1.51606942342512,3.01682339787769,-0.502538340325676,0.615288889866064,NA
"PLA2G12B",0.213916885988067,-1.51606942342512,3.01682339787769,-0.502538340325676,0.615288889866064,NA
"ABCA9-AS1",0.212615187055288,-1.63077970113419,3.01778946161594,-0.540388824958304,0.588928912896996,NA
"RPS13P5",0.212554283361061,-1.51597704412789,3.0168910614983,-0.5024964485708,0.615318349936679,NA
"MTCO2P17",0.211568139420706,-1.51374266261667,3.01675190139912,-0.501778970260904,0.615823007551445,NA
"PGBD4P8",0.209105508603806,-1.26651349512872,3.01679033789016,-0.419821516670091,0.674615845179216,NA
"MIR5091",0.209105508603806,-1.26651349512872,3.01679033789016,-0.419821516670091,0.674615845179216,NA
"RNU6-541P",0.209105508603806,-1.26651349512872,3.01679033789016,-0.419821516670091,0.674615845179216,NA
"HMGN1P2",0.206537970814691,-1.65057510732394,3.01882371998413,-0.546761010388714,0.584542932843264,NA
"RNU6-399P",0.206429525966806,-1.22924044295472,3.01594378644499,-0.407580687836252,0.683581544965633,NA
"SNRPGP17",0.206429525966806,-1.22924044295472,3.01594378644499,-0.407580687836252,0.683581544965633,NA
"RNU2-69P",0.206429525966806,-1.22924044295472,3.01594378644499,-0.407580687836252,0.683581544965633,NA
"NICN2P",0.206429525966806,-1.22924044295472,3.01594378644499,-0.407580687836252,0.683581544965633,NA
"MLF1-DT",0.206429525966806,-1.22924044295472,3.01594378644499,-0.407580687836252,0.683581544965633,NA
"U2",0.205692074971358,0.288149569548448,3.01479596542398,0.0955784646301677,0.923855369617793,NA
"LINC00678",0.205220867358927,-1.42366760727975,3.02474213807534,-0.470674041717038,0.637873524330866,NA
"MRRFP1",0.204080779399445,-1.51661297239101,3.01692899142407,-0.502700917622569,0.615174564443847,NA
"RNA5SP393",0.203297863876991,-1.22674544489021,3.01589518675199,-0.406759973051774,0.684184287682546,NA
"IRX4",0.203297863876991,-1.22674544489021,3.01589518675199,-0.406759973051774,0.684184287682546,NA
"RNU6-157P",0.203297863876991,-1.22674544489021,3.01589518675199,-0.406759973051774,0.684184287682546,NA
"PCDHGB1",0.203297863876991,-1.22674544489021,3.01589518675199,-0.406759973051774,0.684184287682546,NA
"DACH2",0.203297863876991,-1.22674544489021,3.01589518675199,-0.406759973051774,0.684184287682546,NA
"CFAP47",0.203297863876991,-1.22674544489021,3.01589518675199,-0.406759973051774,0.684184287682546,NA
"SELENOKP2",0.203168403178983,-1.4201022731692,3.02452840357485,-0.469528496241166,0.638691921048485,NA
"LINC01102",0.202182259238628,-1.41778164519205,3.0243838236853,-0.468783635889322,0.639224297937111,NA
"FMO3",0.202182259238628,-1.41778164519205,3.0243838236853,-0.468783635889322,0.639224297937111,NA
"RPS3AP37",0.202182259238628,-1.41778164519205,3.0243838236853,-0.468783635889322,0.639224297937111,NA
"GCSHP1",0.20066608202457,-1.42004484421727,3.02463748898754,-0.469492575354083,0.638717590651117,NA
"FAM230D",0.200613337977791,-1.19385324559565,3.01672953052306,-0.395744210250316,0.692293737402391,NA
"PANX3",0.200613337977791,-1.19385324559565,3.01672953052306,-0.395744210250316,0.692293737402391,NA
"OR56A5",0.200613337977791,-1.19385324559565,3.01672953052306,-0.395744210250316,0.692293737402391,NA
"BEND7P1",0.200613337977791,-1.19385324559565,3.01672953052306,-0.395744210250316,0.692293737402391,NA
"DAB1-AS1",0.200613337977791,-1.19385324559565,3.01672953052306,-0.395744210250316,0.692293737402391,NA
"DNAH8-AS1",0.200613337977791,-1.19385324559565,3.01672953052306,-0.395744210250316,0.692293737402391,NA
"LAMTOR3P1",0.195928318998567,-1.41418918936611,3.02430313556107,-0.467608280644045,0.640064742162696,NA
"IMMP1LP2",0.195875574951789,-1.48476608914334,3.0192305761254,-0.491769691551268,0.622882164761004,NA
"ATP6V0E1P2",0.194694899217367,-1.42075845755031,3.02456788610495,-0.469739318491531,0.638541273046096,NA
"PGAM1P3",0.19465608131641,-1.551416217099,3.01822063187434,-0.514016835189269,0.607240220387905,NA
"LINC00605",0.192889710878269,-1.40827500136823,3.02394604358277,-0.465707714711636,0.641424729497703,NA
