HS_299,HS_644,HS_672,HS_678,HS_694,HS_696,HS_698,HS_701,HS_702,HS_703
ENSG00000207449.1,1,0,0,0,0,0,0,0,0,0
ENSG00000138614.16,212,56,168,74,172,179,233,155,246,199
ENSG00000074621.14,92,29,85,24,71,90,103,84,145,112
ENSG00000275638.1,0,0,0,0,0,0,0,0,0,0
ENSG00000174485.16,450,246,481,175,427,768,759,368,1501,495
ENSG00000238311.1,0,0,0,0,1,0,0,0,0,0
ENSG00000264737.1,0,0,0,0,0,0,0,0,0,0
ENSG00000103769.10,1023,472,793,570,1426,1062,955,687,973,792
ENSG00000261544.1,0,0,2,1,0,0,2,0,0,0
ENSG00000259924.1,2,0,0,6,4,2,0,0,5,0
ENSG00000289992.1,0,0,0,0,0,0,0,0,0,1
ENSG00000249271.2,0,0,0,0,0,0,0,0,0,0
ENSG00000283249.1,0,0,0,0,0,0,0,0,0,0
ENSG00000157890.19,7,3,6,8,4,17,5,9,19,11
ENSG00000263512.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261318.1,0,1,0,0,0,0,0,0,0,0
ENSG00000166938.13,280,72,268,93,250,352,391,244,468,274
ENSG00000260773.1,7,1,12,1,3,18,18,16,8,16
ENSG00000075131.10,16,8,24,1,11,23,27,10,15,16
ENSG00000252712.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223271.1,0,0,0,0,0,0,0,0,0,0
ENSG00000240821.1,0,0,0,0,0,0,0,0,0,0
ENSG00000169032.11,696,303,610,271,890,767,679,562,768,568
ENSG00000261102.2,0,0,0,0,0,0,0,0,0,0
ENSG00000243404.2,1,0,1,0,2,1,0,2,3,1
ENSG00000261351.2,7,7,13,6,21,8,16,10,11,19
ENSG00000174446.13,83,47,101,30,110,100,138,117,146,102
ENSG00000266589.1,0,1,1,0,0,0,0,0,2,1
ENSG00000174444.15,11760,5287,10897,6103,14358,11030,14701,10319,14833,10094
ENSG00000199574.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280554.1,0,0,0,0,0,0,0,0,0,0
ENSG00000202529.1,0,0,0,0,0,0,0,0,0,0
ENSG00000199673.1,0,0,0,0,0,0,0,0,0,0
ENSG00000200623.1,0,0,0,0,0,0,0,0,0,0
ENSG00000174442.12,64,34,58,26,68,31,78,66,89,47
ENSG00000188501.12,3,0,2,2,0,0,2,0,0,0
ENSG00000259471.1,0,0,0,0,0,0,0,1,0,0
ENSG00000137834.15,2,1,10,0,2,4,8,3,4,2
ENSG00000274995.1,0,0,0,0,0,0,0,0,0,0
ENSG00000270490.1,0,0,0,0,0,0,0,0,0,0
ENSG00000277152.1,0,2,6,2,7,4,0,7,5,8
ENSG00000259437.1,0,2,0,0,0,0,0,0,0,0
ENSG00000259289.2,0,0,0,0,0,0,0,0,0,0
ENSG00000259347.9,0,2,0,0,5,1,0,0,1,0
ENSG00000259246.4,0,0,0,0,0,0,0,0,0,0
ENSG00000166949.18,685,270,621,217,715,829,1104,539,990,639
ENSG00000259202.1,0,0,0,0,0,0,0,0,0,0
ENSG00000103591.13,221,96,174,94,263,215,307,156,286,177
ENSG00000242634.1,1,0,0,0,0,0,0,0,0,0
ENSG00000103599.20,4,0,2,9,2,2,2,0,0,1
ENSG00000259673.6,26,19,42,8,62,67,64,62,66,67
ENSG00000189227.6,23,11,26,14,38,39,39,41,33,33
ENSG00000270964.1,4,2,6,2,5,7,6,6,3,11
ENSG00000137764.20,111,73,176,51,215,152,147,157,172,160
ENSG00000259512.3,0,0,1,0,0,0,1,0,0,0
ENSG00000188779.12,3,2,6,0,4,3,2,1,6,3
ENSG00000259410.5,0,0,0,0,0,0,0,0,0,0
ENSG00000245719.1,0,0,6,0,7,0,0,1,1,1
ENSG00000206625.1,0,0,0,0,0,0,0,1,0,0
ENSG00000261702.2,0,0,0,0,0,0,0,0,0,0
ENSG00000260109.1,0,0,0,0,0,0,0,0,0,0
ENSG00000033800.14,1285,520,907,365,1316,1564,1371,842,1490,994
ENSG00000260007.3,54,4,75,21,69,65,76,53,50,68
ENSG00000129007.16,3,4,1,0,3,11,4,3,7,5
ENSG00000128973.13,123,95,106,52,192,180,230,79,206,170
ENSG00000260602.2,0,0,0,0,0,0,0,0,0,0
ENSG00000260657.2,0,0,0,0,0,0,0,0,0,0
ENSG00000169018.6,445,192,451,179,620,573,616,414,894,494
ENSG00000137809.17,3,2,1,0,1,0,0,3,4,2
ENSG00000286770.1,0,0,1,0,0,0,0,0,0,0
ENSG00000103647.13,33,8,5,6,20,78,49,7,16,15
ENSG00000271232.1,0,0,0,0,0,6,0,0,0,0
ENSG00000289998.1,4,0,4,0,1,3,0,6,1,4
ENSG00000140350.15,2298,1435,2751,1441,3169,2802,2007,2003,2535,2145
ENSG00000265195.1,1,0,9,1,16,17,10,4,9,16
ENSG00000258484.4,4,0,4,3,2,7,2,3,5,6
ENSG00000259286.3,1,0,1,0,0,1,0,0,0,0
ENSG00000285919.1,0,0,0,0,0,0,0,0,0,0
ENSG00000290203.13,0,0,0,0,0,0,0,0,0,0
ENSG00000288068.1,0,0,0,0,0,0,0,0,3,0
ENSG00000255346.11,0,0,0,0,0,0,0,0,0,0
ENSG00000273851.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259265.1,0,0,0,0,0,0,0,0,0,0
ENSG00000212766.9,0,0,1,0,0,0,0,0,1,0
ENSG00000259222.2,0,0,0,0,0,0,0,0,0,0
ENSG00000138604.10,106,50,88,21,130,150,92,88,148,103
ENSG00000261634.4,3,0,0,0,0,0,0,1,3,0
ENSG00000259504.2,0,0,0,0,0,0,0,0,0,0
ENSG00000137819.14,9,0,0,0,1,1,2,5,1,1
ENSG00000259645.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259426.6,0,0,0,0,0,0,0,0,0,0
ENSG00000207395.1,0,0,0,0,0,0,0,0,0,0
ENSG00000137807.16,9,12,13,10,9,29,12,25,16,20
ENSG00000259191.2,0,0,0,0,0,0,0,0,0,0
ENSG00000137818.12,6683,4372,6828,4837,7961,6184,8177,6584,6930,5784
ENSG00000207119.2,1,0,2,0,0,0,0,0,0,0
ENSG00000259215.1,0,0,2,0,2,3,0,1,1,1
ENSG00000245750.11,69,43,56,34,109,200,56,47,115,92
ENSG00000259457.1,0,0,0,0,0,0,0,0,0,0
ENSG00000289525.2,16,12,13,9,40,67,9,19,15,15
ENSG00000259496.2,4,0,0,0,1,2,2,0,0,5
ENSG00000259309.2,2,0,1,0,7,18,0,8,1,10
ENSG00000140332.18,3195,2147,3356,1821,4550,4361,2745,2429,3938,3063
ENSG00000207965.1,0,0,1,0,0,0,0,0,0,0
ENSG00000200216.2,0,0,0,0,0,0,0,0,0,0
ENSG00000259252.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259503.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259473.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287741.1,0,0,0,0,1,0,0,0,0,0
ENSG00000280639.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259227.2,0,0,0,0,0,0,0,0,0,0
ENSG00000281264.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280515.1,0,0,0,0,0,0,0,0,0,0
ENSG00000137831.15,40,11,35,12,75,38,26,27,28,40
ENSG00000259532.1,0,0,0,0,0,0,0,0,0,0
ENSG00000274297.1,0,0,0,0,0,0,0,1,0,0
ENSG00000259624.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259452.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293003.1,0,0,0,0,0,0,1,0,0,0
ENSG00000235420.8,0,0,0,0,0,0,0,0,0,0
ENSG00000166173.11,0,0,0,0,0,0,0,2,3,0
ENSG00000259744.1,0,0,0,0,0,0,0,0,0,0
ENSG00000137821.12,2,3,2,0,2,0,8,0,0,0
ENSG00000259470.2,0,0,0,0,0,0,0,0,0,0
ENSG00000129028.9,2,2,1,0,5,2,0,0,3,1
ENSG00000242276.2,1,0,0,0,0,3,0,2,2,1
ENSG00000187720.15,0,0,0,0,0,0,0,0,0,0
ENSG00000225362.10,0,0,0,0,0,0,0,0,0,0
ENSG00000259964.7,0,0,0,0,0,0,0,0,0,0
ENSG00000259781.1,55,37,31,56,215,33,47,21,59,45
ENSG00000260586.2,0,0,0,0,0,0,0,0,0,0
ENSG00000212664.5,16,11,20,5,15,18,22,10,19,14
ENSG00000278408.1,0,0,0,0,0,0,0,0,0,0
ENSG00000278570.5,0,0,0,0,0,0,0,0,0,0
ENSG00000260037.5,0,0,0,0,2,0,2,3,0,2
ENSG00000066933.17,274,57,190,67,275,323,363,170,404,266
ENSG00000200873.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261632.1,0,0,0,0,0,0,0,1,2,0
ENSG00000260576.1,2,0,0,0,0,0,0,0,1,0
ENSG00000222094.1,0,0,0,0,0,0,0,0,1,1
ENSG00000166192.15,7,2,4,1,5,9,10,1,7,4
ENSG00000243568.2,0,0,0,0,0,0,0,0,0,0
ENSG00000260173.1,0,0,0,0,0,0,0,0,0,0
ENSG00000175318.12,2,1,4,0,0,1,0,0,0,0
ENSG00000067225.21,4527,3073,5015,2382,8150,5589,5270,4717,5930,3616
ENSG00000137817.17,503,204,544,244,611,568,650,520,754,520
ENSG00000273025.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261460.1,0,0,6,3,4,0,4,0,0,2
ENSG00000140488.16,0,0,0,0,0,0,0,0,0,0
ENSG00000260729.1,13,4,14,0,16,25,11,10,12,10
ENSG00000213614.11,222,116,282,100,253,274,313,320,370,269
ENSG00000260339.2,9,0,6,1,4,6,2,5,20,9
ENSG00000243007.1,3,2,0,0,0,0,0,0,3,0
ENSG00000187806.9,0,0,0,0,0,0,0,0,0,0
ENSG00000261423.3,14,5,18,5,17,5,9,8,7,11
ENSG00000271072.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261187.1,2,2,4,0,1,7,3,2,6,8
ENSG00000166233.15,707,265,586,259,817,838,951,534,995,736
ENSG00000283798.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260534.1,0,0,0,0,0,0,0,0,0,0
ENSG00000278313.1,0,0,0,0,1,1,0,0,0,1
ENSG00000260144.1,3,1,4,0,0,3,5,2,9,3
ENSG00000259783.6,0,0,0,3,0,0,0,1,2,0
ENSG00000260672.1,2,0,0,0,3,0,1,1,4,1
ENSG00000259909.1,0,0,0,0,0,0,0,0,0,1
ENSG00000215186.7,1,3,1,1,3,0,8,0,0,1
ENSG00000274350.1,0,0,0,0,0,0,0,0,0,0
ENSG00000175202.6,0,0,0,0,0,0,0,0,0,0
ENSG00000261281.1,0,0,0,0,0,0,0,0,0,0
ENSG00000140463.14,139,69,175,41,177,134,152,127,192,146
ENSG00000159322.18,1330,627,1628,548,1562,1669,1690,1670,1916,1615
ENSG00000260898.6,5,3,6,6,13,8,16,8,9,9
ENSG00000285729.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259259.1,0,0,0,0,0,0,0,0,0,0
ENSG00000067141.17,148,21,35,26,181,118,165,59,153,117
ENSG00000259691.2,0,0,0,0,0,0,0,0,0,0
ENSG00000259440.2,0,0,0,0,0,0,0,0,0,0
ENSG00000259528.1,0,0,0,0,0,0,0,0,0,0
ENSG00000138622.4,0,0,0,0,0,0,0,0,0,0
ENSG00000259650.1,0,0,0,0,0,0,0,0,0,0
ENSG00000183324.11,0,0,0,0,1,0,0,0,2,3
ENSG00000259186.1,0,0,0,0,0,0,0,0,0,0
ENSG00000156642.17,809,445,710,464,1147,864,839,499,900,542
ENSG00000281183.1,30,15,28,5,35,69,22,35,66,49
ENSG00000103855.18,0,0,2,3,2,0,2,0,1,0
ENSG00000276807.1,0,0,0,0,0,0,0,0,0,0
ENSG00000205363.7,0,0,0,0,0,0,0,0,0,0
ENSG00000260469.3,0,0,0,0,0,0,0,0,0,0
ENSG00000260624.2,0,0,0,0,0,0,0,0,0,0
ENSG00000167139.9,0,0,0,0,0,0,0,0,0,0
ENSG00000261801.8,39,9,39,16,54,83,98,71,82,59
ENSG00000129038.16,22,14,7,12,23,16,21,19,19,16
ENSG00000067221.14,58,23,79,29,64,45,63,53,77,61
ENSG00000140464.20,830,513,1212,222,882,797,1348,1186,866,841
ENSG00000287543.1,0,2,18,0,1,6,2,1,3,5
ENSG00000260096.1,1,0,0,0,0,0,0,2,0,0
ENSG00000159289.6,1,0,0,0,0,0,0,0,1,0
ENSG00000278604.1,0,0,0,0,0,0,0,0,0,0
ENSG00000214702.6,0,0,0,0,0,0,0,0,0,0
ENSG00000167178.17,0,1,1,0,0,0,0,0,1,0
ENSG00000248540.3,0,0,0,0,0,0,0,1,0,0
ENSG00000261543.1,0,0,0,0,0,0,0,0,0,0
ENSG00000278348.1,0,0,0,0,0,0,0,0,0,0
ENSG00000129009.13,0,0,0,0,0,0,0,0,0,0
ENSG00000137868.19,0,0,0,0,0,0,0,0,0,0
ENSG00000140481.15,0,0,0,0,0,0,0,0,0,0
ENSG00000280309.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261384.1,0,0,0,0,0,0,0,0,0,0
ENSG00000277749.1,0,0,0,3,0,0,0,0,0,0
ENSG00000140459.18,0,1,5,0,3,0,2,10,4,5
ENSG00000293337.1,0,0,0,0,2,0,0,0,0,0
ENSG00000260266.2,0,0,0,0,0,0,0,0,0,0
ENSG00000261821.2,0,0,1,0,4,4,0,3,1,0
ENSG00000274937.1,0,0,0,0,0,0,0,0,3,0
ENSG00000277718.1,0,0,0,0,0,0,0,0,0,2
ENSG00000138623.10,173,113,281,71,185,212,204,151,364,192
ENSG00000277391.1,0,0,0,0,0,0,0,0,0,0
ENSG00000286696.1,3,0,4,2,6,10,9,7,5,7
ENSG00000138629.16,652,571,609,548,517,641,563,507,536,456
ENSG00000247240.10,19,21,34,8,29,27,23,24,40,29
ENSG00000293338.1,0,0,2,0,1,1,0,3,3,4
ENSG00000260103.3,0,0,0,0,0,0,0,0,0,0
ENSG00000261775.1,2,0,0,0,1,3,3,2,3,4
ENSG00000212279.2,0,0,0,0,0,0,0,0,0,1
ENSG00000179361.18,528,221,507,228,581,667,467,526,604,465
ENSG00000179335.20,1078,993,1418,846,1307,1650,1156,1194,1827,1148
ENSG00000275527.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260919.1,3,0,2,0,3,3,1,7,7,3
ENSG00000179151.13,167,91,213,96,225,206,226,166,275,212
ENSG00000140465.15,2,3,1,3,2,3,1,4,0,0
ENSG00000140505.7,0,0,0,0,0,0,1,0,1,0
ENSG00000103653.17,4055,2038,4444,2170,5815,4585,4410,3072,3893,3212
ENSG00000264386.1,0,0,0,0,1,1,2,1,1,1
ENSG00000140506.17,0,1,1,0,7,3,0,1,0,0
ENSG00000261606.5,0,1,1,1,2,3,1,1,1,1
ENSG00000213578.6,0,0,0,0,0,0,0,0,0,0
ENSG00000140474.14,532,186,611,181,496,478,557,499,660,611
ENSG00000275411.1,0,0,0,0,0,0,0,0,0,0
ENSG00000140497.16,1180,672,1120,408,1454,1217,1399,939,1340,965
ENSG00000178802.18,224,63,245,73,230,221,315,195,321,215
ENSG00000178761.15,126,43,134,47,185,196,168,166,193,139
ENSG00000178741.12,212,118,203,99,248,161,219,181,241,171
ENSG00000178718.7,28,15,42,13,35,34,39,28,23,20
ENSG00000198794.12,32,8,59,34,6,16,33,23,32,26
ENSG00000261813.2,0,1,0,0,0,0,0,0,0,0
ENSG00000199580.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260483.2,0,0,0,0,0,0,0,0,0,0
ENSG00000138621.12,203,176,324,123,293,378,252,271,309,283
ENSG00000260152.2,4,0,2,0,0,0,1,3,2,5
ENSG00000203411.3,0,0,0,0,0,0,0,0,0,0
ENSG00000252722.1,2,0,0,0,2,1,2,0,1,0
ENSG00000288901.1,2,1,3,0,5,2,0,7,5,4
ENSG00000240366.1,0,2,3,1,1,4,1,0,3,0
ENSG00000167173.19,2661,1610,2603,1154,4329,3572,3156,2051,2658,2303
ENSG00000261779.1,0,0,0,0,0,0,0,0,0,0
ENSG00000287926.1,10,5,6,4,5,6,12,5,3,11
ENSG00000260660.5,7,3,8,4,3,11,17,4,10,4
ENSG00000293502.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260104.1,0,0,0,0,0,3,0,2,0,0
ENSG00000261205.2,0,0,0,0,0,0,2,0,1,0
ENSG00000167195.8,4,3,3,0,2,2,0,0,4,0
ENSG00000277295.1,0,0,0,0,0,0,0,0,0,0
ENSG00000140478.17,0,0,0,0,2,0,0,0,0,0
ENSG00000275992.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291229.1,0,0,0,0,0,0,3,0,0,0
ENSG00000260357.2,0,0,0,0,0,0,0,0,0,0
ENSG00000293333.1,1,0,0,1,0,1,0,0,0,0
ENSG00000259790.2,0,0,0,0,0,0,0,0,0,0
ENSG00000140365.16,142,68,158,57,198,110,123,136,180,139
ENSG00000275645.1,4,0,1,0,1,0,2,2,1,4
ENSG00000140398.14,205,72,256,83,207,250,288,177,302,222
ENSG00000284343.1,0,0,0,0,0,0,0,0,0,0
ENSG00000140400.18,1077,478,1253,418,1452,900,1824,1343,1809,1301
ENSG00000260274.2,12,7,13,5,6,6,5,5,9,7
ENSG00000169375.17,890,332,624,342,1170,1065,1209,622,1231,896
ENSG00000241890.1,1,0,0,2,0,0,0,0,0,0
ENSG00000261714.2,0,0,0,0,0,0,0,0,1,1
ENSG00000276744.1,0,0,2,0,2,4,3,6,2,2
ENSG00000169410.11,318,134,269,81,472,323,462,223,432,256
ENSG00000260165.1,2,0,0,1,0,2,3,0,1,1
ENSG00000259931.2,0,0,0,0,0,0,0,0,0,0
ENSG00000260269.5,1,0,6,0,4,1,4,4,4,1
ENSG00000169371.14,85,21,94,41,99,59,86,67,110,66
ENSG00000260235.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260206.1,2,0,1,0,0,0,0,1,0,0
ENSG00000177971.9,102,70,133,80,118,120,156,150,164,110
ENSG00000275454.1,10,1,9,5,6,10,11,11,7,5
ENSG00000274515.1,4,1,1,2,1,7,3,4,6,2
ENSG00000173548.9,70,24,51,17,73,68,60,51,80,59
ENSG00000173546.7,0,1,3,0,2,1,1,1,5,10
ENSG00000260892.1,0,0,0,0,0,0,0,0,0,0
ENSG00000203392.3,2,0,0,2,5,2,0,0,0,0
ENSG00000182950.3,0,0,0,0,0,0,0,0,0,0
ENSG00000246877.2,0,0,6,1,4,0,0,3,2,7
ENSG00000260288.6,0,1,0,0,0,0,1,2,10,0
ENSG00000260815.3,0,0,0,0,0,1,0,1,0,0
ENSG00000261043.5,0,0,0,0,0,0,2,0,0,0
ENSG00000284385.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291009.1,0,0,0,0,0,0,0,0,0,0
ENSG00000187812.13,0,0,0,0,0,0,0,0,0,0
ENSG00000241807.3,0,0,0,0,0,0,0,0,0,0
ENSG00000261820.1,0,0,0,0,0,0,0,0,0,0
ENSG00000140367.12,304,130,248,165,316,348,411,220,401,252
ENSG00000266308.2,0,0,0,0,0,2,0,0,0,0
ENSG00000167196.14,127,38,138,74,162,188,174,124,254,186
ENSG00000169752.17,0,1,0,1,1,0,1,3,12,5
ENSG00000260685.1,0,0,0,2,1,0,0,0,0,0
ENSG00000169758.13,6,4,19,1,3,2,8,3,9,6
ENSG00000259422.1,0,2,0,0,1,1,0,6,0,0
ENSG00000140374.17,528,236,424,276,487,449,460,254,429,321
ENSG00000196274.5,0,0,1,0,0,0,0,3,0,1
ENSG00000259581.3,0,1,0,0,2,0,0,2,0,2
ENSG00000287503.1,0,0,0,0,0,0,0,0,1,0
ENSG00000159556.10,64,39,76,24,48,81,44,51,64,60
ENSG00000259514.1,2,8,10,0,2,15,2,0,7,7
ENSG00000270036.1,0,0,2,0,0,0,2,0,0,0
ENSG00000140386.13,144,42,135,46,162,130,169,84,172,108
ENSG00000261232.2,0,0,0,0,0,0,0,0,0,0
ENSG00000266449.1,0,0,0,0,0,0,0,0,0,0
ENSG00000201510.1,0,0,0,0,0,0,0,0,0,0
ENSG00000117906.14,195,70,194,134,214,205,250,176,235,178
ENSG00000243365.3,0,0,0,0,0,0,0,0,0,0
ENSG00000259565.2,0,0,0,0,0,0,0,0,0,0
ENSG00000140368.14,1795,943,1930,990,1972,2184,1397,1837,2288,1816
ENSG00000140391.15,486,221,839,261,550,426,528,575,1227,599
ENSG00000259652.1,0,0,0,0,0,0,0,0,0,0
ENSG00000278991.1,5,2,3,0,4,9,12,7,10,6
ENSG00000269951.1,5,3,8,2,4,5,11,5,5,5
ENSG00000173517.11,223,77,233,54,364,356,331,234,378,323
ENSG00000259722.2,0,0,0,0,0,0,0,0,0,0
ENSG00000230459.3,0,1,0,0,0,0,0,0,0,0
ENSG00000140382.15,213,69,174,74,180,232,256,134,331,262
ENSG00000279033.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259362.2,1,0,0,0,0,1,0,0,0,0
ENSG00000259420.5,0,0,0,0,0,0,0,0,0,0
ENSG00000169783.13,0,0,0,2,0,0,0,0,0,0
ENSG00000259666.3,0,0,0,0,0,0,0,0,0,0
ENSG00000259281.1,0,0,0,0,0,0,0,0,0,0
ENSG00000280359.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259213.1,0,0,0,0,0,0,0,0,0,0
ENSG00000260139.7,0,0,0,0,0,0,0,0,0,0
ENSG00000290664.1,0,0,0,0,0,0,0,0,0,0
ENSG00000291296.1,0,0,0,0,0,2,0,0,0,0
ENSG00000260776.7,0,0,0,0,0,0,0,0,0,0
ENSG00000261244.1,0,0,0,0,0,0,0,0,0,0
ENSG00000242066.3,0,0,0,0,0,0,0,0,0,0
ENSG00000290665.1,0,0,0,0,0,0,0,0,0,0
ENSG00000214646.9,0,0,0,0,0,0,0,0,1,0
ENSG00000290666.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261403.1,0,0,0,0,0,0,0,0,0,0
ENSG00000261143.2,1,1,5,1,3,4,5,0,3,6
ENSG00000167202.12,810,462,854,369,1191,1409,1313,893,1303,989
ENSG00000290667.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259792.1,4,0,0,0,2,0,2,0,1,2
ENSG00000183476.13,0,0,0,0,0,0,0,0,1,0
ENSG00000199633.1,0,0,0,0,0,0,0,0,0,0
ENSG00000136425.14,7,6,12,0,14,7,17,7,4,9
ENSG00000166411.14,140,52,132,46,199,145,188,158,185,118
ENSG00000260988.1,0,6,1,0,1,0,0,0,1,4
ENSG00000103740.10,18,3,4,6,5,15,10,6,8,7
ENSG00000259708.1,0,0,0,0,2,0,0,0,0,0
ENSG00000140403.13,347,818,324,384,378,450,397,284,619,271
ENSG00000140395.9,135,89,190,75,196,185,282,156,255,209
ENSG00000272418.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259562.2,1,1,8,3,7,10,8,4,14,6
ENSG00000259322.1,2,0,0,2,2,1,1,1,9,1
ENSG00000277482.1,0,0,0,0,0,0,0,0,0,0
ENSG00000279694.1,0,0,0,0,0,0,0,0,0,0
ENSG00000166426.8,0,0,0,0,0,0,0,0,0,0
ENSG00000259413.2,0,0,0,0,0,0,0,0,0,0
ENSG00000136381.13,807,278,638,235,1140,935,1137,591,1157,756
ENSG00000259474.1,1,0,0,0,2,1,0,0,1,0
ENSG00000188266.14,0,2,9,9,5,5,18,5,14,6
ENSG00000279373.1,0,0,1,0,1,0,4,0,0,0
ENSG00000041357.16,575,333,724,302,745,656,741,566,706,558
ENSG00000169684.13,0,0,1,0,1,0,0,3,1,3
ENSG00000261762.1,0,0,0,0,0,2,0,0,1,0
ENSG00000080644.16,0,0,1,0,0,1,1,0,0,2
ENSG00000279421.1,0,0,0,0,0,0,0,0,0,0
ENSG00000117971.12,0,0,0,0,0,0,0,0,0,0
ENSG00000259555.1,0,0,0,0,0,0,0,0,0,0
ENSG00000290426.1,0,0,0,0,0,0,0,0,0,0
ENSG00000213307.4,0,0,0,0,0,0,0,0,0,0
ENSG00000261303.7,0,0,0,0,0,0,0,0,0,0
ENSG00000273512.1,0,0,0,0,0,0,0,0,0,0
ENSG00000290424.1,0,0,0,0,0,0,0,0,0,1
ENSG00000238166.3,0,0,0,0,0,0,0,0,0,0
ENSG00000136378.15,0,1,2,6,3,1,3,3,0,1
ENSG00000185787.15,1594,914,1855,892,2168,1842,1774,1249,1968,1309
ENSG00000288561.1,0,0,0,0,0,0,0,0,0,0
ENSG00000243711.1,1,6,2,2,0,1,4,4,3,0
ENSG00000252061.1,10,2,5,2,25,5,21,15,4,5
ENSG00000279235.1,0,0,1,0,0,2,3,1,1,0
ENSG00000103811.18,825,630,1175,416,1339,1054,1063,1165,1314,920
ENSG00000058335.16,4,0,38,0,3,0,3,0,9,4
ENSG00000177699.4,0,0,4,0,2,0,4,0,1,1
ENSG00000259234.8,0,0,0,1,0,0,0,0,0,0
ENSG00000292375.1,0,0,0,0,0,0,0,0,0,0
ENSG00000207695.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259419.2,0,0,1,0,0,0,0,0,0,1
ENSG00000235711.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166557.14,183,69,182,99,225,143,226,179,176,129
ENSG00000287408.1,1,2,4,0,1,1,1,0,0,2
ENSG00000289561.2,35,28,56,19,26,9,23,33,10,10
ENSG00000169330.9,16,2,22,8,27,16,22,15,20,9
ENSG00000259493.2,0,0,0,1,0,1,0,0,1,1
ENSG00000259208.2,0,0,0,0,0,0,0,0,0,0
ENSG00000260674.2,0,0,0,0,0,0,0,0,0,0
ENSG00000213527.5,0,0,0,0,0,1,0,0,0,0
ENSG00000259229.2,2,0,0,0,0,1,0,0,0,0
ENSG00000252995.1,0,0,0,0,0,3,0,0,0,1
ENSG00000259548.1,1,2,0,0,0,3,2,1,6,5
ENSG00000136371.11,36,45,38,24,69,118,54,47,47,41
ENSG00000261229.6,0,0,0,0,0,0,0,0,0,0
ENSG00000259332.3,0,0,0,0,0,0,0,0,0,0
ENSG00000279394.1,2,0,5,1,2,1,0,3,2,0
ENSG00000286813.1,24,2,34,7,38,22,18,20,15,16
ENSG00000180953.11,158,179,147,143,127,380,93,247,294,224
ENSG00000288592.2,0,7,16,3,3,13,0,6,1,8
ENSG00000278600.1,339,180,267,188,306,763,319,456,614,420
ENSG00000259642.2,68,58,124,48,81,183,75,120,138,98
ENSG00000288604.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259770.2,0,0,0,0,0,0,0,0,0,0
ENSG00000140379.9,839,792,747,365,1100,1105,933,774,573,592
ENSG00000271364.1,0,0,0,0,0,0,3,0,0,1
ENSG00000279719.2,0,0,0,0,0,0,0,0,0,0
ENSG00000279705.1,2,0,3,0,0,0,0,0,0,0
ENSG00000275460.1,0,0,0,0,0,0,0,0,0,0
ENSG00000086666.19,692,273,630,348,796,701,675,503,790,542
ENSG00000103876.14,177,90,114,161,125,168,122,134,110,72
ENSG00000259967.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259417.3,0,2,2,0,0,1,2,1,2,0
ENSG00000259361.7,0,0,0,0,0,0,0,0,0,0
ENSG00000259495.3,0,0,0,0,0,0,0,0,0,0
ENSG00000172379.22,0,0,0,0,0,6,0,1,0,0
ENSG00000258010.4,0,0,0,0,0,1,0,0,0,0
ENSG00000287813.1,0,0,0,0,0,0,0,0,0,0
ENSG00000259175.1,0,0,0,0,0,0,0,0,0,0
ENSG00000270919.1,0,0,0,0,0,0,0,0,0,0
ENSG00000284059.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222139.1,0,0,0,0,0,0,0,0,0,0
ENSG00000136379.12,22,13,11,9,27,19,16,10,20,6
ENSG00000271983.1,0,0,0,2,0,0,0,0,0,0
ENSG00000287108.1,0,0,0,0,0,0,0,0,0,0
ENSG00000103888.17,33,5,15,15,15,24,35,38,45,32
